Ans	Guess	Size	DistRatio	Dist	I	J
0	0	785.5	0.660726	519	105-f-1.cpp	412-f-3.cpp
0	0	781.5	0.658989	515	105-f-1.cpp	412-f-4.cpp
0	0	882.5	0.810198	715	105-f-1.cpp	413-f-1.cpp
0	0	888	0.814189	723	105-f-1.cpp	413-f-10.cpp
0	0	888	0.814189	723	105-f-1.cpp	413-f-11.cpp
0	0	894	0.822148	735	105-f-1.cpp	413-f-12.cpp
0	0	894	0.822148	735	105-f-1.cpp	413-f-13.cpp
0	0	900	0.827778	745	105-f-1.cpp	413-f-14.cpp
0	0	900	0.827778	745	105-f-1.cpp	413-f-15.cpp
0	0	882.5	0.810198	715	105-f-1.cpp	413-f-2.cpp
0	0	882.5	0.810198	715	105-f-1.cpp	413-f-3.cpp
0	0	883	0.810872	716	105-f-1.cpp	413-f-4.cpp
0	0	883	0.810872	716	105-f-1.cpp	413-f-5.cpp
0	0	883	0.810872	716	105-f-1.cpp	413-f-6.cpp
0	0	883	0.810872	716	105-f-1.cpp	413-f-7.cpp
0	0	883	0.810872	716	105-f-1.cpp	413-f-8.cpp
0	0	888	0.814189	723	105-f-1.cpp	413-f-9.cpp
0	0	785.5	0.746022	586	105-f-1.cpp	418-f-1.cpp
0	0	773.5	0.73691	570	105-f-1.cpp	418-f-2.cpp
0	0	787.5	0.747937	589	105-f-1.cpp	418-f-3.cpp
0	0	785.5	0.744749	585	105-f-1.cpp	418-f-4.cpp
0	0	788.5	0.750793	592	105-f-1.cpp	418-f-5.cpp
0	0	788.5	0.750793	592	105-f-1.cpp	418-f-6.cpp
0	0	788	0.75	591	105-f-1.cpp	418-f-7.cpp
0	0	788	0.747462	589	105-f-1.cpp	418-f-8.cpp
0	0	666	0.572072	381	105-f-1.cpp	518-f-1.cpp
0	0	589.5	0.566582	334	105-f-1.cpp	520-f-1.cpp
0	0	582.5	0.583691	340	105-f-1.cpp	520-f-10.cpp
0	0	587.5	0.575319	338	105-f-1.cpp	520-f-11.cpp
0	0	586	0.576792	338	105-f-1.cpp	520-f-2.cpp
